HOST,seq_num,is_image,add_orderid,add_side,add_price,add_qty,add_position,update_orderid,update_side,update_price,update_qty,update_position,delete_orderid,delete_side,trade_orderid,trade_side,trade_qty,trade_price
2019-09-17 03:41:18.070653 UTC,1568671807407781060,,7186427515475957234,BUY,0.26,2500,150,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:41:54.027243 UTC,1568671807407781061,,,BUY,,,,,BUY,,,,,BUY,7186427515475938230,SELL,2800,0.27
2019-09-17 03:41:54.027309 UTC,1568671807407781062,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,2800,0.265
2019-09-17 03:42:01.472485 UTC,1568671807407781064,,,BUY,,,,,BUY,,,,7186427515475953760,BUY,,BUY,,
2019-09-17 03:42:04.009941 UTC,1568671807407781065,,7186427515475958786,BUY,0.265,100,84,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:42:16.838555 UTC,1568671807407781066,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:42:16.838616 UTC,1568671807407781067,,7186427515475861513,SELL,0.27,3900,97,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:42:17.009763 UTC,1568671807407781068,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,2000,0.265
2019-09-17 03:42:17.010132 UTC,1568671807407781069,,,BUY,,,,7186427515475815696,SELL,0.27,2500,9,,BUY,,BUY,,
2019-09-17 03:42:17.115598 UTC,1568671807407781071,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,3600,0.265
2019-09-17 03:42:18.58144 UTC,1568671807407781073,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,3700,0.265
2019-09-17 03:42:27.004855 UTC,1568671807407781075,,,BUY,,,,,BUY,,,,7186427515475940817,BUY,,BUY,,
2019-09-17 03:42:27.006325 UTC,1568671807407781076,,,BUY,,,,,BUY,,,,,BUY,7186427515475815631,SELL,2900,0.27
2019-09-17 03:42:38.008967 UTC,1568671807407781078,,,BUY,,,,7186427515475815696,SELL,0.27,1900,9,,BUY,,BUY,,
2019-09-17 03:42:42.00591 UTC,1568671807407781079,,7186427515475960009,BUY,0.265,100,84,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:42:47.005211 UTC,1568671807407781080,,,BUY,,,,,BUY,,,,7186427515475960009,BUY,,BUY,,
2019-09-17 03:42:50.005759 UTC,1568671807407781081,,7186427515475960344,BUY,0.265,100,84,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:43:00.300632 UTC,1568671807407781082,,,BUY,,,,,BUY,,,,7186427515475784667,SELL,,BUY,,
2019-09-17 03:43:01.95047 UTC,1568671807407781083,,,BUY,,,,,BUY,,,,7186427515475939868,BUY,,BUY,,
2019-09-17 03:43:01.950541 UTC,1568671807407781084,,7186427515475939868,BUY,0.265,200,84,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:43:05.06473 UTC,1568671807407781085,,7186427515475961081,SELL,0.275,3000,141,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:43:20.133596 UTC,1568671807407781086,,7186427515475961873,BUY,0.26,200,151,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:43:29.732983 UTC,1568671807407781087,,,BUY,,,,,BUY,,,,7186427515475961081,SELL,,BUY,,
2019-09-17 03:43:30.838366 UTC,1568671807407781088,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:43:30.872972 UTC,1568671807407781090,,,BUY,,,,7186427515475861513,SELL,0.27,3600,96,,BUY,,BUY,,
2019-09-17 03:43:33.422798 UTC,1568671807407781091,,7186427515475962362,SELL,0.27,2300,97,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:43:35.541074 UTC,1568671807407781092,,,BUY,,,,,BUY,,,,7186427515475949724,BUY,,BUY,,
2019-09-17 03:43:36.064694 UTC,1568671807407781093,,,BUY,,,,,BUY,,,,7186427515475958786,BUY,,BUY,,
2019-09-17 03:43:37.211782 UTC,1568671807407781094,,7186427515475962680,BUY,0.265,27400,83,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:43:51.383802 UTC,1568671807407781095,,7186427515475963340,BUY,0.265,200,84,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:44:01.838532 UTC,1568671807407781096,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:44:01.8386 UTC,1568671807407781097,,7186427515475861513,SELL,0.27,3800,97,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:44:10.076553 UTC,1568671807407781098,,7186427515475964259,SELL,0.27,400,98,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:44:16.015029 UTC,1568671807407781099,,7186427515475964518,SELL,0.27,1900,99,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:44:24.028222 UTC,1568671807407781100,,7186427515475964848,SELL,0.27,2400,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:44:25.495453 UTC,1568671807407781101,,,BUY,,,,7186427515475816009,SELL,0.27,1014300,30,,BUY,,BUY,,
2019-09-17 03:44:28.85496 UTC,1568671807407781102,,,BUY,,,,,BUY,,,,7186427515475934548,SELL,,BUY,,
2019-09-17 03:44:40.838331 UTC,1568671807407781103,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:44:40.838397 UTC,1568671807407781104,,7186427515475861513,SELL,0.27,4000,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:44:48.875444 UTC,1568671807407781105,,7186427515475965585,SELL,0.275,800,144,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:44:51.116365 UTC,1568671807407781106,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,3100,0.265
2019-09-17 03:45:22.018173 UTC,1568671807407781108,,,BUY,,,,,BUY,,,,7186427515475963340,BUY,,BUY,,
2019-09-17 03:45:22.838588 UTC,1568671807407781109,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:45:22.873254 UTC,1568671807407781111,,,BUY,,,,7186427515475861513,SELL,0.27,3700,100,,BUY,,BUY,,
2019-09-17 03:45:26.042901 UTC,1568671807407781112,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,1000,0.265
2019-09-17 03:45:31.723655 UTC,1568671807407781114,,7186427515475967857,BUY,0.265,100,84,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:45:53.838202 UTC,1568671807407781115,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:45:53.838267 UTC,1568671807407781116,,7186427515475861513,SELL,0.27,3900,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:45:54.880915 UTC,1568671807407781117,,7186427515475968918,SELL,0.27,500000,101,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:45:55.056794 UTC,1568671807407781118,,7186427515475968924,SELL,0.27,500000,102,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:45:55.25678 UTC,1568671807407781119,,7186427515475968938,SELL,0.27,500000,103,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:46:22.797727 UTC,1568671807407781120,,7186427515475970065,SELL,0.27,2000,104,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:46:48.909111 UTC,1568671807407781121,,,BUY,,,,7186427515475815692,SELL,0.27,1400,8,,BUY,,BUY,,
2019-09-17 03:47:20.838219 UTC,1568671807407781122,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:47:20.872939 UTC,1568671807407781124,,,BUY,,,,7186427515475861513,SELL,0.27,3600,100,,BUY,,BUY,,
2019-09-17 03:47:31.116471 UTC,1568671807407781125,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,3100,0.265
2019-09-17 03:47:31.116861 UTC,1568671807407781126,,,BUY,,,,7186427515475827517,SELL,0.28,4900,201,,BUY,,BUY,,
2019-09-17 03:47:39.034245 UTC,1568671807407781128,,,BUY,,,,,BUY,,,,,BUY,7186427515475964848,SELL,2400,0.27
2019-09-17 03:47:39.034305 UTC,1568671807407781129,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,2400,0.265
2019-09-17 03:47:41.625879 UTC,1568671807407781131,,7186427515475974016,BUY,0.265,250000,85,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:47:48.699351 UTC,1568671807407781132,,7186427515475974399,BUY,0.265,200,86,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:47:55.375225 UTC,1568671807407781133,,,BUY,,,,,BUY,,,,7186427515475817010,SELL,,BUY,,
2019-09-17 03:47:57.38232 UTC,1568671807407781134,,,BUY,,,,,BUY,,,,7186427515475968924,SELL,,BUY,,
2019-09-17 03:47:57.385819 UTC,1568671807407781135,,,BUY,,,,,BUY,,,,7186427515475968918,SELL,,BUY,,
2019-09-17 03:47:57.390182 UTC,1568671807407781136,,,BUY,,,,,BUY,,,,7186427515475968938,SELL,,BUY,,
2019-09-17 03:48:08.838632 UTC,1568671807407781137,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:48:08.8387 UTC,1568671807407781138,,7186427515475861513,SELL,0.27,3900,99,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:48:33.440565 UTC,1568671807407781139,,,BUY,,,,,BUY,,,,7186427515475962680,BUY,,BUY,,
2019-09-17 03:48:33.578689 UTC,1568671807407781140,,7186427515475976533,BUY,0.265,10000,86,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:48:35.792434 UTC,1568671807407781141,,7186427515475976669,BUY,0.265,19800,87,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:48:37.228196 UTC,1568671807407781142,,,BUY,,,,,BUY,,,,7186427515475965585,SELL,,BUY,,
2019-09-17 03:48:41.793282 UTC,1568671807407781143,,7186427515475976979,SELL,0.27,800,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:49:09.838313 UTC,1568671807407781144,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:49:09.872976 UTC,1568671807407781146,,,BUY,,,,7186427515475861513,SELL,0.27,3600,99,,BUY,,BUY,,
2019-09-17 03:49:40.838159 UTC,1568671807407781147,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:49:40.83822 UTC,1568671807407781148,,7186427515475861513,SELL,0.27,3800,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:49:58.072973 UTC,1568671807407781149,,7186427515475980405,BUY,0.26,2800,155,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:50:08.362807 UTC,1568671807407781150,,7186427515475980957,BUY,0.26,200,156,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:50:11.115178 UTC,1568671807407781151,,,BUY,,,,,BUY,,,,7186427515475827517,SELL,,BUY,,
2019-09-17 03:50:11.116924 UTC,1568671807407781152,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,3100,0.265
2019-09-17 03:50:24.803744 UTC,1568671807407781154,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,1500,0.265
2019-09-17 03:50:27.386734 UTC,1568671807407781156,,7186427515475981921,BUY,0.265,100,88,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:50:28.050139 UTC,1568671807407781157,,,BUY,,,,,BUY,,,,7186427515475964259,SELL,,BUY,,
2019-09-17 03:50:28.121428 UTC,1568671807407781158,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,400,0.265
2019-09-17 03:50:34.838897 UTC,1568671807407781160,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:50:34.838955 UTC,1568671807407781161,,7186427515475861513,SELL,0.27,4000,99,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:50:45.004897 UTC,1568671807407781162,,,BUY,,,,,BUY,,,,7186427515475960344,BUY,,BUY,,
2019-09-17 03:50:45.006485 UTC,1568671807407781163,,,BUY,,,,,BUY,,,,,BUY,7186427515475815631,SELL,2800,0.27
2019-09-17 03:50:54.00644 UTC,1568671807407781165,,7186427515475983313,BUY,0.265,100,88,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:50:54.383272 UTC,1568671807407781166,,7186427515475983339,SELL,0.27,15800,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:51:10.838163 UTC,1568671807407781167,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:51:10.872748 UTC,1568671807407781169,,,BUY,,,,7186427515475861513,SELL,0.27,3700,99,,BUY,,BUY,,
2019-09-17 03:51:11.338006 UTC,1568671807407781170,,,BUY,,,,,BUY,,,,7186427515475974399,BUY,,BUY,,
2019-09-17 03:51:13.950749 UTC,1568671807407781171,,,BUY,,,,,BUY,,,,7186427515475939868,BUY,,BUY,,
2019-09-17 03:51:13.950808 UTC,1568671807407781172,,7186427515475939868,BUY,0.265,300,87,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:51:14.928739 UTC,1568671807407781173,,7186427515475984303,BUY,0.265,500,88,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:51:23.004242 UTC,1568671807407781174,,7186427515475984654,SELL,0.27,3500,101,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:51:39.039055 UTC,1568671807407781175,,,BUY,,,,,BUY,,,,,BUY,7186427515475847319,SELL,2700,0.27
2019-09-17 03:51:39.039117 UTC,1568671807407781176,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,2700,0.265
2019-09-17 03:51:39.041706 UTC,1568671807407781178,,,BUY,,,,,BUY,,,,7186427515475776327,SELL,,BUY,,
2019-09-17 03:51:39.041767 UTC,1568671807407781179,,7186427515475776327,SELL,0.275,2700,143,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:51:40.139944 UTC,1568671807407781180,,7186427515475985362,BUY,0.26,200,158,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:51:41.838732 UTC,1568671807407781181,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:51:41.838797 UTC,1568671807407781182,,7186427515475861513,SELL,0.27,3900,99,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:51:54.038644 UTC,1568671807407781183,,,BUY,,,,,BUY,,,,7186427515475776327,SELL,,BUY,,
2019-09-17 03:51:54.03871 UTC,1568671807407781184,,7186427515475776327,SELL,0.27,2700,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:52:31.115155 UTC,1568671807407781185,,,BUY,,,,,BUY,,,,7186427515475827258,SELL,,BUY,,
2019-09-17 03:52:31.116537 UTC,1568671807407781186,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,3400,0.265
2019-09-17 03:52:40.135521 UTC,1568671807407781188,,,BUY,,,,,BUY,,,,,BUY,7186427515475815631,SELL,200,0.27
2019-09-17 03:52:43.234756 UTC,1568671807407781190,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,800,0.265
2019-09-17 03:52:46.794593 UTC,1568671807407781192,,,BUY,,,,,BUY,,,,7186427515475984303,BUY,,BUY,,
2019-09-17 03:52:51.838882 UTC,1568671807407781193,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:52:51.873662 UTC,1568671807407781195,,,BUY,,,,7186427515475861513,SELL,0.27,3600,99,,BUY,,BUY,,
2019-09-17 03:53:07.148266 UTC,1568671807407781196,,7186427515475989380,BUY,0.265,8200,88,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:53:33.838642 UTC,1568671807407781197,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:53:33.838709 UTC,1568671807407781198,,7186427515475861513,SELL,0.27,3900,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:53:39.306222 UTC,1568671807407781199,,,BUY,,,,7186427515475815692,SELL,0.27,700,8,,BUY,,BUY,,
2019-09-17 03:53:55.092719 UTC,1568671807407781200,,,BUY,,,,,BUY,,,,7186427515475629302,SELL,,BUY,,
2019-09-17 03:53:56.447931 UTC,1568671807407781201,,,BUY,,,,,BUY,,,,7186427515475976669,BUY,,BUY,,
2019-09-17 03:53:58.344671 UTC,1568671807407781202,,7186427515475991327,BUY,0.265,15700,88,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:53:59.314538 UTC,1568671807407781203,,7186427515475991370,SELL,0.27,2600,100,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:54:12.838184 UTC,1568671807407781204,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:54:12.872813 UTC,1568671807407781206,,,BUY,,,,7186427515475861513,SELL,0.27,3600,99,,BUY,,BUY,,
2019-09-17 03:54:20.141138 UTC,1568671807407781207,,,BUY,,,,,BUY,,,,,BUY,7186427515475815631,SELL,200,0.27
2019-09-17 03:54:34.206707 UTC,1568671807407781209,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,2200,0.265
2019-09-17 03:54:35.116171 UTC,1568671807407781211,,7186427515475992716,SELL,0.275,3800,143,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:54:36.930793 UTC,1568671807407781212,,,BUY,,,,7186427515475910772,SELL,0.27,200,85,,BUY,,BUY,,
2019-09-17 03:54:36.935311 UTC,1568671807407781213,,,BUY,,,,,BUY,,,,,BUY,7186427515475976979,SELL,800,0.27
2019-09-17 03:54:36.935376 UTC,1568671807407781214,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,800,0.265
2019-09-17 03:54:43.838131 UTC,1568671807407781216,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:54:43.838198 UTC,1568671807407781217,,7186427515475861513,SELL,0.27,3800,99,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:55:00.140572 UTC,1568671807407781218,,,BUY,,,,7186427515475985362,BUY,0.26,100,158,,BUY,,BUY,,
2019-09-17 03:55:11.115121 UTC,1568671807407781219,,,BUY,,,,,BUY,,,,7186427515475992716,SELL,,BUY,,
2019-09-17 03:55:11.116906 UTC,1568671807407781220,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,3300,0.265
2019-09-17 03:55:14.838433 UTC,1568671807407781222,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:55:14.838496 UTC,1568671807407781223,,7186427515475861513,SELL,0.27,4000,99,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:55:18.096078 UTC,1568671807407781224,,7186427515475994694,BUY,0.265,3300,89,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:55:18.10067 UTC,1568671807407781225,,,BUY,,,,7186427515475980405,BUY,0.26,1900,157,,BUY,,BUY,,
2019-09-17 03:55:19.62083 UTC,1568671807407781226,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,400,0.265
2019-09-17 03:55:21.83868 UTC,1568671807407781228,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:55:21.873303 UTC,1568671807407781230,,,BUY,,,,7186427515475861513,SELL,0.27,3700,99,,BUY,,BUY,,
2019-09-17 03:55:52.838707 UTC,1568671807407781231,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:55:52.838771 UTC,1568671807407781232,,7186427515475861513,SELL,0.27,3900,99,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:55:56.960075 UTC,1568671807407781233,,,BUY,,,,,BUY,,,,,BUY,7186427515475822037,SELL,100,0.27
2019-09-17 03:55:56.960141 UTC,1568671807407781234,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,100,0.265
2019-09-17 03:55:56.987924 UTC,1568671807407781236,,,BUY,,,,,BUY,,,,,BUY,7186427515475872703,SELL,100,0.27
2019-09-17 03:55:56.987987 UTC,1568671807407781237,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,100,0.265
2019-09-17 03:55:57.005773 UTC,1568671807407781239,,,BUY,,,,,BUY,,,,,BUY,7186427515475872850,SELL,200,0.27
2019-09-17 03:55:57.005839 UTC,1568671807407781240,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,200,0.265
2019-09-17 03:55:57.012781 UTC,1568671807407781242,,,BUY,,,,,BUY,,,,,BUY,7186427515475910772,SELL,200,0.27
2019-09-17 03:55:57.012849 UTC,1568671807407781243,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,200,0.265
2019-09-17 03:55:57.051943 UTC,1568671807407781245,,7186427515475996378,SELL,0.27,2600,96,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:56:09.045007 UTC,1568671807407781246,,,BUY,,,,,BUY,,,,,BUY,7186427515475776327,SELL,2700,0.27
2019-09-17 03:56:09.045074 UTC,1568671807407781247,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,2700,0.265
2019-09-17 03:56:13.689915 UTC,1568671807407781249,,,BUY,,,,,BUY,,,,7186427515475989380,BUY,,BUY,,
2019-09-17 03:56:16.464416 UTC,1568671807407781250,,7186427515475996952,BUY,0.265,27600,89,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:56:20.145225 UTC,1568671807407781251,,,BUY,,,,,BUY,,,,,BUY,7186427515475815631,SELL,200,0.27
2019-09-17 03:56:28.839129 UTC,1568671807407781254,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,200,0.265
2019-09-17 03:56:28.873761 UTC,1568671807407781256,,,BUY,,,,7186427515475861513,SELL,0.27,3700,94,,BUY,,BUY,,
2019-09-17 03:56:41.183551 UTC,1568671807407781257,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,800,0.265
2019-09-17 03:56:41.191137 UTC,1568671807407781259,,,BUY,,,,7186427515475708451,SELL,0.27,300,37,,BUY,,BUY,,
2019-09-17 03:56:52.950129 UTC,1568671807407781260,,,BUY,,,,,BUY,,,,7186427515475939868,BUY,,BUY,,
2019-09-17 03:56:52.950196 UTC,1568671807407781261,,7186427515475939868,BUY,0.265,400,89,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:56:55.262036 UTC,1568671807407781262,,,BUY,,,,7186427515475815692,SELL,0.27,300,8,,BUY,,BUY,,
2019-09-17 03:57:09.838428 UTC,1568671807407781263,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,200,0.265
2019-09-17 03:57:09.873099 UTC,1568671807407781265,,,BUY,,,,7186427515475861513,SELL,0.27,3500,94,,BUY,,BUY,,
2019-09-17 03:57:16.00532 UTC,1568671807407781266,,,BUY,,,,,BUY,,,,7186427515475983313,BUY,,BUY,,
2019-09-17 03:57:16.00699 UTC,1568671807407781267,,,BUY,,,,,BUY,,,,,BUY,7186427515475815631,SELL,1600,0.27
2019-09-17 03:57:22.078331 UTC,1568671807407781269,,7186427515475999243,SELL,0.27,3800,96,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:57:27.006003 UTC,1568671807407781270,,7186427515475999452,BUY,0.265,100,89,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:57:31.11604 UTC,1568671807407781271,,,BUY,,,,7186427515475815895,SELL,0.27,70200,26,,BUY,,BUY,,
2019-09-17 03:57:31.116402 UTC,1568671807407781272,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,2700,0.265
2019-09-17 03:57:36.005255 UTC,1568671807407781274,,,BUY,,,,,BUY,,,,7186427515475999452,BUY,,BUY,,
2019-09-17 03:57:40.83781 UTC,1568671807407781275,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:57:40.83787 UTC,1568671807407781276,,7186427515475861513,SELL,0.27,3800,96,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:57:46.006213 UTC,1568671807407781277,,7186427515476000156,BUY,0.265,100,89,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:57:56.005148 UTC,1568671807407781278,,,BUY,,,,,BUY,,,,7186427515476000156,BUY,,BUY,,
2019-09-17 03:58:00.133651 UTC,1568671807407781279,,,BUY,,,,,BUY,,,,,BUY,7186427515475815631,SELL,200,0.27
2019-09-17 03:58:01.005725 UTC,1568671807407781281,,7186427515476000761,BUY,0.265,100,89,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:58:03.217309 UTC,1568671807407781282,,,BUY,,,,7186427515475701886,SELL,0.27,400,35,,BUY,,BUY,,
2019-09-17 03:58:03.222575 UTC,1568671807407781283,,,BUY,,,,,BUY,,,,,BUY,7186427515475708451,SELL,300,0.27
2019-09-17 03:58:03.222765 UTC,1568671807407781284,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:58:08.386991 UTC,1568671807407781286,,7186427515476001510,BUY,0.265,200,90,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:58:08.391718 UTC,1568671807407781287,,,BUY,,,,7186427515475980957,BUY,0.26,100,159,,BUY,,BUY,,
2019-09-17 03:58:10.623247 UTC,1568671807407781288,,7186427515476001604,SELL,0.275,800,138,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:58:11.838658 UTC,1568671807407781289,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:58:11.838723 UTC,1568671807407781290,,7186427515475861513,SELL,0.27,4000,95,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:58:16.005516 UTC,1568671807407781291,,,BUY,,,,,BUY,,,,7186427515476000761,BUY,,BUY,,
2019-09-17 03:58:17.00632 UTC,1568671807407781292,,7186427515476001820,BUY,0.265,100,90,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:58:18.838582 UTC,1568671807407781293,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,300,0.265
2019-09-17 03:58:18.873154 UTC,1568671807407781295,,,BUY,,,,7186427515475861513,SELL,0.27,3700,95,,BUY,,BUY,,
2019-09-17 03:58:32.828783 UTC,1568671807407781296,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,800,0.265
2019-09-17 03:58:32.834017 UTC,1568671807407781298,,,BUY,,,,7186427515476001604,SELL,0.275,200,138,,BUY,,BUY,,
2019-09-17 03:58:40.204022 UTC,1568671807407781299,,,BUY,,,,7186427515475815692,SELL,0.27,100,8,,BUY,,BUY,,
2019-09-17 03:58:49.83833 UTC,1568671807407781300,,,BUY,,,,,BUY,,,,7186427515475861513,SELL,,BUY,,
2019-09-17 03:58:49.838393 UTC,1568671807407781301,,7186427515475861513,SELL,0.27,3900,95,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:58:59.435235 UTC,1568671807407781302,,7186427515476003076,SELL,0.27,600,96,,BUY,,,,,BUY,,BUY,,
2019-09-17 03:59:00.056583 UTC,1568671807407781303,,,BUY,,,,,BUY,,,,7186427515475450853,BUY,,BUY,,
2019-09-17 03:59:00.05701 UTC,1568671807407781304,,,BUY,,,,,BUY,,,,7186427515475450854,SELL,,BUY,,
2019-09-17 03:59:07.017976 UTC,1568671807407781305,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,14300,0.265
2019-09-17 03:59:07.116209 UTC,1568671807407781307,,,BUY,,,,7186427515475815895,SELL,0.27,68200,26,,BUY,,BUY,,
2019-09-17 03:59:07.116318 UTC,1568671807407781308,,,BUY,,,,,BUY,,,,,BUY,7184052570361078891,BUY,1200,0.265
2019-09-17 03:59:12.811068 UTC,1568671807407781310,,,BUY,,,,7186427515476001604,SELL,0.275,100,139,,BUY,,BUY,,
2019-09-17 03:59:13.216238 UTC,1568671807407781311,,,BUY,,,,,BUY,,,,7186427515475815692,SELL,,BUY,,
